Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm
Fridley Peak,2001,fri,fri_1117,Test,MT,12,517184.3589,5039654.586,1,2002/07/20,649.866877,NaN,NaN,0,13.716,0,39.624,25.4,12.954,1.9834,0.397768364,0.408966583,0.24,9.906,12.7,12.954
Fridley Peak,2001,fri,fri_1122,Test,MT,12,517066.8589,5039662.086,0,2002/07/20,626.722571,NaN,NaN,0,13.716,0,39.624,25.4,12.954,1.2066667,0.538960915,0.462430115,0.2399999,9.906,12.7,12.954
Fridley Peak,2001,fri,fri_1180,Test,MT,12,517139.3589,5039584.586,1,2002/07/20,603.07709,NaN,NaN,0,13.716,0,39.624,25.4,12.954,0.2982333,0.615913849,0.578775085,0.2399999,9.906,12.7,12.954
Fridley Peak,2001,fri,fri_1222,Test,MT,12,517486.8589,5039677.086,1,2002/07/20,674.536973,NaN,NaN,0,13.716,0,39.624,25.4,12.954,0.2291636,0.608998032,0.505179443,0.2399998,9.906,12.7,12.954
Fridley Peak,2001,fri,fri_1237,Test,MT,12,516234.3589,5039172.086,0,2002/07/20,866.634845,NaN,NaN,0,17.272,0,53.848,30.48,16.51,0.0392636,0.44104332,0.341626129,0.24,13.462,15.24,16.51
Fridley Peak,2001,fri,fri_1252,Test,MT,12,516731.8589,5039362.086,1,2002/07/20,861.005771,NaN,NaN,0,13.716,0,39.624,25.4,12.954,1.8213445,0.541010742,0.538800842,0.2399998,9.906,12.7,12.954
Fridley Peak,2001,fri,fri_1291,Test,MT,12,516116.8589,5038932.086,0,2002/07/20,882.393278,NaN,NaN,0,17.272,0,53.848,30.48,16.51,0.1511647,0.582036133,0.5558703,0.2399999,13.462,15.24,16.51
Fridley Peak,2001,fri,fri_1305,Test,MT,12,516376.8589,5038929.586,0,2002/07/20,660.056135,NaN,NaN,0,17.272,0,53.848,30.48,16.51,0.0503045,0.481376114,0.562983398,0.2399999,13.462,15.24,16.51
Fridley Peak,2001,fri,fri_1375,Test,MT,12,516046.8589,5038662.086,0,2002/07/20,854.826545,NaN,NaN,0,17.272,0,53.848,30.48,16.51,0.3256684,0.469297752,0.743992493,0.2399999,13.462,15.24,16.51
Freeway,2008,fwy,fwy_3214,Training,CA,11,429051.7637,3751997.051,0,2008/12/18,2239.81,12/17/08 5:25,12/18/08 4:37,23.2,34.8,1.5,10.4,8.8,6.8,0.4111182,0.032404189,0.251575134,0.31,2.6,4.4,6.8
Freeway,2008,fwy,fwy_3216,Training,CA,11,429419.2637,3751769.551,0,2008/12/18,2698.89,12/17/08 5:25,12/18/08 4:37,23.2,34.8,1.5,10.4,8.8,6.8,0.8837158,0.280016575,0.365913696,0.3100004,2.6,4.4,6.8
Freeway,2008,fwy,fwy_3353,Training,CA,11,429644.2637,3751244.551,0,2008/12/18,3175.55,12/17/08 5:25,12/18/08 4:37,23.2,34.8,1.5,10.4,8.8,6.8,2.8748813,0.35819458,0.468054504,0.3100002,2.6,4.4,6.8
Freeway,2008,fwy,fwy_3382,Training,CA,11,429716.7637,3751122.051,0,2008/12/18,3326.58,12/17/08 5:25,12/18/08 4:37,23.2,34.8,1.5,10.4,8.8,6.8,0.8654526,0.252821159,0.470247864,0.3100009,2.6,4.4,6.8
Freeway,2008,fwy,fwy_3729,Training,CA,11,429721.7637,3750432.051,0,2008/12/18,3765.78,12/17/08 5:25,12/18/08 4:37,23.2,34.8,1.5,10.4,8.8,6.8,2.8431799,0.198586273,0.5094758,0.3100007,2.6,4.4,6.8
Freeway,2008,fwy,fwy_4156,Training,CA,11,435831.7637,3749219.551,0,2008/12/18,1165.83,12/17/08 5:09,12/18/08 2:12,21.067,45,2.14,9.6,8.4,6.8,0.0382087,0.019355301,0.411116364,0.31,2.4,4.2,6.8
Freeway,2008,fwy,fwy_4159,Training,CA,11,436151.7637,3748767.051,0,2008/12/18,928.494624,12/17/08 5:09,12/18/08 2:12,21.067,45,2.14,9.6,8.4,6.8,0.1616,0.081772261,0.374431671,0.3099998,2.4,4.2,6.8
Freeway,2008,fwy,fwy_4211,Training,CA,11,435951.7637,3748642.051,0,2008/12/18,1023.91,12/17/08 5:09,12/18/08 2:12,21.067,45,2.14,9.6,8.4,6.8,4.4223771,0.025152187,0.315254669,0.3091224,2.4,4.2,6.8
Gap,2008,gap,gap_1165,Training,CA,11,235282.7837,3818398.964,0,2008/12/15,3583.8,12/14/08 20:45,12/15/08 12:35,15.85,50,3.15,20.8,18.4,14.8,1.33474,0.600947418,0.332832184,0.2272671,5.2,9.2,14.8
Gap,2008,gap,gap_1165,Training,CA,11,235282.7837,3818398.964,0,2008/11/25,3583.8,11/25/08 14:08,11/26/08 18:29,28.367,22,0.78,9.6,6.4,5.4,1.33474,0.600947418,0.332832184,0.2272671,2.4,3.2,5.4
Gap,2008,gap,gap_1165,Training,CA,11,235282.7837,3818398.964,0,2008/02/09,3583.8,2/5/09 7:18,2/7/09 8:36,49.3,54,1.1,22.4,16.4,10.6,1.33474,0.600947418,0.332832184,0.2272671,5.6,8.2,10.6
Gap,2008,gap,gap_1284,Training,CA,11,235720.2837,3817306.464,0,2008/12/15,3469.61,12/14/08 20:45,12/15/08 12:35,15.85,50,3.15,20.8,18.4,14.8,4.9442778,0.431933823,0.329564026,0.1852344,5.2,9.2,14.8
Gap,2008,gap,gap_1284,Training,CA,11,235720.2837,3817306.464,0,2008/11/25,3469.61,11/25/08 14:08,11/26/08 18:29,28.367,22,0.78,9.6,6.4,5.4,4.9442778,0.431933823,0.329564026,0.1852344,2.4,3.2,5.4
Gap,2008,gap,gap_1284,Training,CA,11,235720.2837,3817306.464,0,2008/02/09,3469.61,2/5/09 7:18,2/7/09 8:36,49.3,54,1.1,22.4,16.4,10.6,4.9442778,0.431933823,0.329564026,0.1852344,5.6,8.2,10.6
Gap,2008,gap,gap_1306,Training,CA,11,237322.7837,3816848.964,0,2008/11/25,2505.99,11/25/08 14:08,11/26/08 18:29,28.367,22,0.78,9.6,6.4,5.4,6.030509,0.424452782,0.308938049,0.1906918,2.4,3.2,5.4
Gap,2008,gap,gap_1306,Training,CA,11,237322.7837,3816848.964,0,2008/02/09,2505.99,2/5/09 7:18,2/7/09 8:36,49.3,54,1.1,22.4,16.4,10.6,6.030509,0.424452782,0.308938049,0.1906918,5.6,8.2,10.6
Gap,2008,gap,gap_1465,Training,CA,11,238692.7837,3817028.964,0,2008/11/25,2212.65,11/25/08 14:08,11/26/08 18:29,28.367,22,0.78,9.6,6.4,5.4,7.267796,0.279821053,0.291285858,0.1700111,2.4,3.2,5.4
Gap,2008,gap,gap_1465,Training,CA,11,238692.7837,3817028.964,0,2008/02/09,2212.65,2/5/09 7:18,2/7/09 8:36,49.3,54,1.1,22.4,16.4,10.6,7.267796,0.279821053,0.291285858,0.1700111,5.6,8.2,10.6
Gladiator,2012,gld,gld_1250,Test,AZ,12,380100.7403,3791557.09,0,2012/07/14,1779.17,7/14/12 6:57,7/14/12 9:48,2.85,40,13.9020021,35,30,22,0.8252667,0.591378136,0.464972443,0.1300001,8.75,15,22
Gladiator,2012,gld,gld_1250,Test,AZ,12,380100.7403,3791557.09,0,2012/07/14,1779.17,7/14/12 16:14,7/14/12 18:52,2.62,55,20.9836003,48,35,34,0.8252667,0.591378136,0.464972443,0.1300001,12,17.5,34
Gladiator,2012,gld,gld_1250,Test,AZ,12,380100.7403,3791557.09,0,2012/07/24,1779.17,7/24/12 16:54,7/24/12 18:10,1.26,26,20.4908947,37,27,21,0.8252667,0.591378136,0.464972443,0.1300001,9.25,13.5,21
Gladiator,2012,gld,gld_1250,Test,AZ,12,380100.7403,3791557.09,0,2012/08/21,1779.17,8/21/12 12:42,8/21/12 17:08,4.43,28,6.37861011,14,11,10,0.8252667,0.591378136,0.464972443,0.1300001,3.5,5.5,10
Gladiator,2012,gld,gld_1250,Test,AZ,12,380100.7403,3791557.09,0,2012/09/02,1779.17,9/2/12 12:18,9/2/12 15:00,2.7,19,7.04220659,36,20,12,0.8252667,0.591378136,0.464972443,0.1300001,9,10,12
Gladiator,2012,gld,gld_1253,Test,AZ,12,380138.2403,3791519.59,0,2012/07/14,1822.86,7/14/12 6:57,7/14/12 9:48,2.85,40,13.9020021,35,30,22,0.632925,0.716361084,0.557073364,0.1300001,8.75,15,22
Gladiator,2012,gld,gld_1253,Test,AZ,12,380138.2403,3791519.59,0,2012/07/14,1822.86,7/14/12 16:14,7/14/12 18:52,2.62,55,20.9836003,48,35,34,0.632925,0.716361084,0.557073364,0.1300001,12,17.5,34
Gladiator,2012,gld,gld_1253,Test,AZ,12,380138.2403,3791519.59,0,2012/07/24,1822.86,7/24/12 16:54,7/24/12 18:10,1.26,26,20.4908947,37,27,21,0.632925,0.716361084,0.557073364,0.1300001,9.25,13.5,21
Gladiator,2012,gld,gld_1253,Test,AZ,12,380138.2403,3791519.59,0,2012/08/21,1822.86,8/21/12 12:42,8/21/12 17:08,4.43,28,6.37861011,14,11,10,0.632925,0.716361084,0.557073364,0.1300001,3.5,5.5,10
Gladiator,2012,gld,gld_1253,Test,AZ,12,380138.2403,3791519.59,0,2012/09/02,1822.86,9/2/12 12:18,9/2/12 15:00,2.7,19,7.04220659,36,20,12,0.632925,0.716361084,0.557073364,0.1300001,9,10,12
Gladiator,2012,gld,gld_1411,Test,AZ,12,380373.2403,3791104.59,0,2012/07/14,2405.7,7/14/12 6:57,7/14/12 9:48,2.85,40,13.9020021,35,30,22,2.3462701,0.640942688,0.553901672,0.1299998,8.75,15,22
Gladiator,2012,gld,gld_1411,Test,AZ,12,380373.2403,3791104.59,1,2012/07/14,2405.7,7/14/12 16:14,7/14/12 18:52,2.62,55,20.9836003,48,35,34,2.3462701,0.640942688,0.553901672,0.1299998,12,17.5,34
Gladiator,2012,gld,gld_1411,Test,AZ,12,380373.2403,3791104.59,0,2012/07/24,2405.7,7/24/12 16:54,7/24/12 18:10,1.26,26,20.4908947,37,27,21,2.3462701,0.640942688,0.553901672,0.1299998,9.25,13.5,21
Gladiator,2012,gld,gld_1411,Test,AZ,12,380373.2403,3791104.59,0,2012/08/21,2405.7,8/21/12 12:42,8/21/12 17:08,4.43,28,6.37861011,14,11,10,2.3462701,0.640942688,0.553901672,0.1299998,3.5,5.5,10
Gladiator,2012,gld,gld_1411,Test,AZ,12,380373.2403,3791104.59,0,2012/09/02,2405.7,9/2/12 12:18,9/2/12 15:00,2.7,19,7.04220659,36,20,12,2.3462701,0.640942688,0.553901672,0.1299998,9,10,12
Gladiator,2012,gld,gld_2018,Test,AZ,12,379155.7403,3788147.09,0,2012/07/14,2449.71,7/14/12 6:53,7/14/12 9:33,2.66,52,19.5614893,55,40,29,0.767615,0.224442616,0.361215149,0.1300001,13.75,20,29
Gladiator,2012,gld,gld_2018,Test,AZ,12,379155.7403,3788147.09,1,2012/07/14,2449.71,7/14/12 16:09,7/14/12 18:43,2.6,61,23.775351,92,55,34,0.767615,0.224442616,0.361215149,0.1300001,23,27.5,34
Gladiator,2012,gld,gld_2018,Test,AZ,12,379155.7403,3788147.09,0,2012/07/24,2449.71,7/24/12 17:45,7/24/12 19:08,1.39,13,9.45944006,24,19,11,0.767615,0.224442616,0.361215149,0.1300001,6,9.5,11
Gladiator,2012,gld,gld_2018,Test,AZ,12,379155.7403,3788147.09,0,2012/08/21,2449.71,8/21/12 14:16,8/21/12 17:13,2.96,49,16.4764805,43,33,30,0.767615,0.224442616,0.361215149,0.1300001,10.75,16.5,30
Gladiator,2012,gld,gld_2018,Test,AZ,12,379155.7403,3788147.09,0,2012/09/02,2449.71,9/2/12 12:09,9/2/12 14:47,2.63,36,13.6890916,80,55,28,0.767615,0.224442616,0.361215149,0.1300001,20,27.5,28
Gladiator,2012,gld,gld_2058,Test,AZ,12,379065.7403,3787737.09,0,2012/07/14,2502.57,7/14/12 6:53,7/14/12 9:33,2.66,52,19.5614893,55,40,29,0.25177,0.570461082,0.43611911,0.13,13.75,20,29
Gladiator,2012,gld,gld_2058,Test,AZ,12,379065.7403,3787737.09,0,2012/07/14,2502.57,7/14/12 16:09,7/14/12 18:43,2.6,61,23.775351,92,55,34,0.25177,0.570461082,0.43611911,0.13,23,27.5,34
Gladiator,2012,gld,gld_2058,Test,AZ,12,379065.7403,3787737.09,0,2012/07/24,2502.57,7/24/12 17:45,7/24/12 19:08,1.39,13,9.45944006,24,19,11,0.25177,0.570461082,0.43611911,0.13,6,9.5,11
Gladiator,2012,gld,gld_2058,Test,AZ,12,379065.7403,3787737.09,0,2012/08/21,2502.57,8/21/12 14:16,8/21/12 17:13,2.96,49,16.4764805,43,33,30,0.25177,0.570461082,0.43611911,0.13,10.75,16.5,30
Gladiator,2012,gld,gld_2058,Test,AZ,12,379065.7403,3787737.09,0,2012/09/02,2502.57,9/2/12 12:09,9/2/12 14:47,2.63,36,13.6890916,80,55,28,0.25177,0.570461082,0.43611911,0.13,20,27.5,28
Gladiator,2012,gld,gld_2117,Test,AZ,12,379250.7403,3787312.09,0,2012/07/14,2727.95,7/14/12 6:53,7/14/12 9:33,2.66,52,19.5614893,55,40,29,0.9842727,0.335505714,0.436790833,0.1300002,13.75,20,29
Gladiator,2012,gld,gld_2117,Test,AZ,12,379250.7403,3787312.09,0,2012/07/14,2727.95,7/14/12 16:09,7/14/12 18:43,2.6,61,23.775351,92,55,34,0.9842727,0.335505714,0.436790833,0.1300002,23,27.5,34
Gladiator,2012,gld,gld_2117,Test,AZ,12,379250.7403,3787312.09,0,2012/07/24,2727.95,7/24/12 17:45,7/24/12 19:08,1.39,13,9.45944006,24,19,11,0.9842727,0.335505714,0.436790833,0.1300002,6,9.5,11
Gladiator,2012,gld,gld_2117,Test,AZ,12,379250.7403,3787312.09,0,2012/08/21,2727.95,8/21/12 14:16,8/21/12 17:13,2.96,49,16.4764805,43,33,30,0.9842727,0.335505714,0.436790833,0.1300002,10.75,16.5,30
Gladiator,2012,gld,gld_2117,Test,AZ,12,379250.7403,3787312.09,0,2012/09/02,2727.95,9/2/12 12:09,9/2/12 14:47,2.63,36,13.6890916,80,55,28,0.9842727,0.335505714,0.436790833,0.1300002,20,27.5,28
Gladiator,2012,gld,gld_2169,Test,AZ,12,377945.7403,3786817.09,0,2012/07/14,2006.97,7/14/12 6:53,7/14/12 9:33,2.66,52,19.5614893,55,40,29,1.1144316,0.522987175,0.422690308,0.1509098,13.75,20,29
Gladiator,2012,gld,gld_2169,Test,AZ,12,377945.7403,3786817.09,1,2012/07/14,2006.97,7/14/12 16:09,7/14/12 18:43,2.6,61,23.775351,92,55,34,1.1144316,0.522987175,0.422690308,0.1509098,23,27.5,34
Gladiator,2012,gld,gld_2169,Test,AZ,12,377945.7403,3786817.09,0,2012/07/24,2006.97,7/24/12 17:45,7/24/12 19:08,1.39,13,9.45944006,24,19,11,1.1144316,0.522987175,0.422690308,0.1509098,6,9.5,11
Gladiator,2012,gld,gld_2169,Test,AZ,12,377945.7403,3786817.09,0,2012/08/21,2006.97,8/21/12 14:16,8/21/12 17:13,2.96,49,16.4764805,43,33,30,1.1144316,0.522987175,0.422690308,0.1509098,10.75,16.5,30
Gladiator,2012,gld,gld_2169,Test,AZ,12,377945.7403,3786817.09,0,2012/09/02,2006.97,9/2/12 12:09,9/2/12 14:47,2.63,36,13.6890916,80,55,28,1.1144316,0.522987175,0.422690308,0.1509098,20,27.5,28
Grand Prix - Old,2003,gpo,gpo_10065,Training,CA,11,473783.9877,3785522.593,1,2003/12/25,3759.9,12/25/03 0:45,12/26/03 1:40,25,121.412,4.85648,88.392,50.292,30.226,3.0720468,0.636502533,0.482616394,0.1778941,22.098,25.146,30.226
Grand Prix - Old,2003,gpo,gpo_10130,Training,CA,11,465933.9877,3785467.593,0,2003/12/25,2319.08,12/24/03 23:19,12/25/03 22:22,23.067,99.31,4.31,23.37,18.29,13.72,2.2475529,0.341515541,0.340773041,0.141753,5.8425,9.145,13.72
Grand Prix - Old,2003,gpo,gpo_10311,Training,CA,11,457968.9877,3785302.593,1,2003/12/25,891.789194,12/24/03 21:50,12/25/03 19:35,21.833333,67.056,3.071267,16.256,16.256,14.224,7.7906942,0.692979965,0.443291412,0.178508,4.064,8.128,14.224
Grand Prix - Old,2003,gpo,gpo_10705,Training,CA,11,467793.9877,3785277.593,0,2003/12/25,334.628004,12/24/03 23:14,12/25/03 23:05,23.867,89.92,3.77,21.34,19.81,17.02,1.7086545,0.424142075,0.349895142,0.1296192,5.335,9.905,17.02
Grand Prix - Old,2003,gpo,gpo_11027,Training,CA,11,458161.4877,3784800.093,1,2003/12/25,1485.52,12/24/03 21:50,12/25/03 19:35,21.833333,67.056,3.071267,16.256,16.256,14.224,0.2620167,0.635787315,0.436200897,0.1799999,4.064,8.128,14.224
Grand Prix - Old,2003,gpo,gpo_11123,Training,CA,11,474398.9877,3784852.593,0,2003/12/25,3322.44,12/24/03 22:57,12/25/03 19:58,21.033,60.71,2.89,22.35,16.26,13.21,1.03573,0.715272446,0.358015076,0.1604602,5.5875,8.13,13.21
Grand Prix - Old,2003,gpo,gpo_11725,Training,CA,11,473998.9877,3784317.593,1,2003/12/25,2981.12,12/24/03 22:57,12/25/03 19:58,21.033,60.71,2.89,22.35,16.26,13.21,0.3494952,0.199251289,0.218182434,0.1254479,5.5875,8.13,13.21
Grand Prix - Old,2003,gpo,gpo_11807,Training,CA,11,474553.9877,3784287.593,1,2003/12/25,2714.29,12/24/03 22:57,12/25/03 19:58,21.033,60.71,2.89,22.35,16.26,13.21,1.2955333,0.570438042,0.335270386,0.1447524,5.5875,8.13,13.21
Grand Prix - Old,2003,gpo,gpo_11861,Training,CA,11,458866.4877,3784275.093,1,2003/12/25,2299.94,12/24/03 21:50,12/25/03 19:35,21.833333,67.056,3.071267,16.256,16.256,14.224,1.7336706,0.481120872,0.408538971,0.1799999,4.064,8.128,14.224
Grand Prix - Old,2003,gpo,gpo_11966,Training,CA,11,446313.9877,3784202.593,1,2003/12/25,2209.38,12/24/03 20:30,12/25/03 23:32,27.05,76.96,2.85,25.4,18.29,13.97,2.0550849,0.377346725,0.268034271,0.1655262,6.35,9.145,13.97
Grand Prix - Old,2003,gpo,gpo_12564,Training,CA,11,459013.9877,3783777.593,1,2003/12/25,2123.71,12/24/03 17:50,12/25/03 18:53,25.05,54.36,2.17,18.29,10.67,9.4,1.5740958,0.547076111,0.39010733,0.1815342,4.5725,5.335,9.4
Grand Prix - Old,2003,gpo,gpo_12606,Training,CA,11,470023.9877,3784082.593,1,2003/12/25,2813.93,12/24/03 23:14,12/25/03 23:05,23.867,89.92,3.77,21.34,19.81,17.02,0.9926263,0.306338539,0.272520264,0.12,5.335,9.905,17.02
Grand Prix - Old,2003,gpo,gpo_12880,Training,CA,11,478743.9877,3783597.593,1,2003/12/25,594.591752,12/24/03 19:00,12/25/03 22:05,27.166667,90.17,3.319141,43.688,32.004,23.114,2.781635,0.223292561,0.135460999,0.1898522,10.922,16.002,23.114
Grand Prix - Old,2003,gpo,gpo_12974,Training,CA,11,478128.9877,3783477.593,1,2003/12/25,820.800533,12/24/03 22:41,12/25/03 23:10,24.5,53.34,2.18,36.58,24.38,13.72,3.8522043,0.167288189,0.088487373,0.1817524,9.145,12.19,13.72
Grand Prix - Old,2003,gpo,gpo_13749,Training,CA,11,482868.9877,3782962.593,1,2003/12/25,1864.63,12/25/03 2:59,12/26/03 3:02,24.067,38.61,1.6,20.32,12.7,9.14,0.6310437,0.456604767,0.36701886,0.18,5.08,6.35,9.14
Grand Prix - Old,2003,gpo,gpo_14057,Training,CA,11,447018.9877,3782832.593,1,2003/12/25,2159.53,12/24/03 20:30,12/25/03 23:32,27.05,76.96,2.85,25.4,18.29,13.97,0.634625,0.828007355,0.42927298,0.18,6.35,9.145,13.97
Grand Prix - Old,2003,gpo,gpo_14600,Training,CA,11,475603.9877,3782602.593,1,2003/12/25,925.823121,12/24/03 22:57,12/25/03 19:58,21.033,60.71,2.89,22.35,16.26,13.21,1.2140696,0.016807301,0.092665382,0.1327447,5.5875,8.13,13.21
Grand Prix - Old,2003,gpo,gpo_14737,Training,CA,11,447363.9877,3782417.593,1,2003/12/25,2303.2,12/24/03 20:30,12/25/03 23:32,27.05,76.96,2.85,25.4,18.29,13.97,1.2066762,0.792648621,0.454635925,0.1800001,6.35,9.145,13.97
Grand Prix - Old,2003,gpo,gpo_14975,Training,CA,11,484443.9877,3782137.593,0,2003/12/25,544.294105,12/25/03 2:59,12/26/03 3:02,24.067,38.61,1.6,20.32,12.7,9.14,1.44007,0.230896244,0.205633362,0.1452277,5.08,6.35,9.14
Grand Prix - Old,2003,gpo,gpo_15391,Training,CA,11,458673.9877,3782177.593,1,2003/12/25,417.746646,12/24/03 17:50,12/25/03 18:53,25.05,54.36,2.17,18.29,10.67,9.4,0.4026833,0.232923603,0.287261902,0.1799998,4.5725,5.335,9.4
Grand Prix - Old,2003,gpo,gpo_15884,Training,CA,11,473646.4877,3782280.093,0,2003/12/25,1631.88,12/24/03 22:57,12/25/03 19:58,21.033,60.71,2.89,22.35,16.26,13.21,0.671855,0.023063481,0.12399749,0.1199998,5.5875,8.13,13.21
Grand Prix - Old,2003,gpo,gpo_16077,Training,CA,11,472313.9877,3782837.593,1,2003/12/25,3357.23,12/24/03 22:57,12/25/03 19:58,21.033,60.71,2.89,22.35,16.26,13.21,2.6320126,0.336488495,0.275454254,0.1204538,5.5875,8.13,13.21
Grand Prix - Old,2003,gpo,gpo_16434,Training,CA,11,453621.4877,3781060.093,1,2003/12/25,690.977971,12/24/03 16:55,12/25/03 22:20,29.5,124.206,4.210373,55.88,29.972,20.32,0.5675333,0.117439585,0.213859192,0.1834914,13.97,14.986,20.32
Grand Prix - Old,2003,gpo,gpo_16552,Training,CA,11,452961.4877,3781150.093,1,2003/12/25,267.876139,12/24/03 16:55,12/25/03 22:20,29.5,124.206,4.210373,55.88,29.972,20.32,1.7579143,0.512886391,0.324145325,0.1800793,13.97,14.986,20.32
Grand Prix - Old,2003,gpo,gpo_16643,Training,CA,11,454368.9877,3780922.593,1,2003/12/25,1639.7,12/24/03 16:55,12/25/03 22:20,29.5,124.206,4.210373,55.88,29.972,20.32,0.6314571,0.137776871,0.18830687,0.1800032,13.97,14.986,20.32
Grand Prix - Old,2003,gpo,gpo_16911,Training,CA,11,452066.4877,3781385.093,1,2003/12/25,1296.04,12/24/03 16:55,12/25/03 22:20,29.5,124.206,4.210373,55.88,29.972,20.32,7.5702448,0.682873917,0.440170197,0.1805373,13.97,14.986,20.32
Grand Prix - Old,2003,gpo,gpo_17071,Training,CA,11,455133.9877,3781077.593,1,2003/12/25,2564.6,12/24/03 16:55,12/25/03 22:20,29.5,124.206,4.210373,55.88,29.972,20.32,5.1874332,0.478293762,0.35742749,0.180063,13.97,14.986,20.32
Grand Prix - Old,2003,gpo,gpo_17078,Training,CA,11,455773.9877,3781067.593,1,2003/12/25,3276.4,12/24/03 16:55,12/25/03 22:20,29.5,124.206,4.210373,55.88,29.972,20.32,1.5031111,0.587521095,0.349014923,0.1800263,13.97,14.986,20.32
Grand Prix - Old,2003,gpo,gpo_17447,Training,CA,11,477303.9877,3780407.593,0,2003/12/25,578.813446,12/24/03 22:05,12/25/03 23:00,24.917,57.91,2.32,36.58,24.89,13.97,2.7222726,0.153107491,0.210218063,0.1200946,9.145,12.445,13.97
Grand Prix - Old,2003,gpo,gpo_17552,Training,CA,11,445133.9877,3780907.593,1,2003/12/25,3478.79,12/24/03 21:11,12/25/03 23:32,26.367,119.89,4.55,35.56,28.45,24.64,1.90602,0.494496346,0.367417175,0.1820192,8.89,14.225,24.64
Grand Prix - Old,2003,gpo,gpo_18158,Training,CA,11,475923.9877,3780782.593,0,2003/12/25,1558.81,12/24/03 22:05,12/25/03 23:00,24.917,57.91,2.32,36.58,24.89,13.97,1.5501095,0.070420866,0.158715241,0.1200778,9.145,12.445,13.97
Grand Prix - Old,2003,gpo,gpo_18794,Training,CA,11,478033.9877,3779527.593,1,2003/12/25,1383.08,12/24/03 23:55,12/25/03 17:50,18,30.48,1.693333,20.32,12.192,9.144,3.6393273,0.04237752,0.088865715,0.1424362,5.08,6.096,9.144
Grand Prix - Old,2003,gpo,gpo_21196,Training,CA,11,483923.9877,3777327.593,1,2003/12/25,2880.99,12/25/03 3:09,12/26/03 3:10,24.033,23.37,0.97,11.18,9.14,7.62,1.5213826,0.230089378,0.223795242,0.1202875,2.795,4.57,7.62
Grand Prix - Old,2003,gpo,gpo_21817,Training,CA,11,485033.9877,3776347.593,0,2003/12/25,2085.53,12/25/03 3:09,12/26/03 3:10,24.033,23.37,0.97,11.18,9.14,7.62,3.2091923,0.155881977,0.170035934,0.1208284,2.795,4.57,7.62
Grand Prix - Old,2003,gpo,gpo_22540,Training,CA,11,487173.9877,3775007.593,0,2003/12/25,1268.78,12/25/03 4:38,12/25/03 22:59,18.35,24.89,1.36,21.34,15.75,11.68,0.1672421,0.098712578,0.248515213,0.12,5.335,7.875,11.68
Grand Prix - Old,2003,gpo,gpo_22816,Training,CA,11,487863.9877,3774697.593,0,2003/12/25,374.291461,12/25/03 4:38,12/25/03 22:59,18.35,24.89,1.36,21.34,15.75,11.68,6.1603265,0.303972855,0.288169495,0.1225219,5.335,7.875,11.68
Grand Prix - Old,2003,gpo,gpo_2782,Training,CA,11,466443.9877,3794177.593,0,2003/12/25,2845.06,12/24/03 18:45,12/25/03 23:55,29.167,168.91,5.79,42.67,31.5,29.46,0.52572,0.394629593,0.528231628,0.1799999,10.6675,15.75,29.46
Grand Prix - Old,2003,gpo,gpo_2807,Training,CA,11,467101.4877,3794150.093,0,2003/12/25,2884.74,12/24/03 18:45,12/25/03 23:55,29.167,168.91,5.79,42.67,31.5,29.46,0.4549381,0.356295242,0.491305817,0.1799999,10.6675,15.75,29.46
Grand Prix - Old,2003,gpo,gpo_2869,Training,CA,11,466066.4877,3794145.093,1,2003/12/25,2778.55,12/24/03 18:45,12/25/03 23:55,29.167,168.91,5.79,42.67,31.5,29.46,0.3458476,0.448209572,0.598994934,0.1799999,10.6675,15.75,29.46
Grand Prix - Old,2003,gpo,gpo_2997,Training,CA,11,465973.9877,3793857.593,1,2003/12/25,2571.98,12/24/03 18:45,12/25/03 23:55,29.167,168.91,5.79,42.67,31.5,29.46,1.9651077,0.207172432,0.52035614,0.1799999,10.6675,15.75,29.46
Grand Prix - Old,2003,gpo,gpo_3126,Training,CA,11,468473.9877,3793607.593,1,2003/12/25,3105.85,12/24/03 18:45,12/25/03 23:55,29.167,168.91,5.79,42.67,31.5,29.46,1.2131761,0.130006752,0.43343454,0.1776912,10.6675,15.75,29.46
Grand Prix - Old,2003,gpo,gpo_3312,Training,CA,11,464473.9877,3793377.593,0,2003/12/25,2838.63,12/24/03 20:02,12/25/03 23:59,27.967,179.07,6.4,46.74,42.67,32.51,4.1359367,0.283768597,0.502076019,0.18,11.685,21.335,32.51
Grand Prix - Old,2003,gpo,gpo_3314,Training,CA,11,468893.9877,3793392.593,1,2003/12/25,2879.86,12/24/03 18:48,12/25/03 23:56,29.15,222.25,7.62,54.86,37.08,31.5,1.6561249,0.107554626,0.431335877,0.179492,13.715,18.54,31.5
Grand Prix - Old,2003,gpo,gpo_3606,Training,CA,11,468943.9877,3793217.593,1,2003/12/25,2616.55,12/24/03 18:48,12/25/03 23:56,29.15,222.25,7.62,54.86,37.08,31.5,4.1986499,0.16962616,0.458823151,0.1800003,13.715,18.54,31.5
